date,ticker,model_name,horizon,y_pred
2025-09-26,139130,safe_dl_lstm_v1,1,15331.968483212899
2025-09-26,139130,safe_ens_mean,1,15331.968483212899
2025-09-26,139130,safe_ens_median,1,15331.968483212899
2025-09-26,139480,safe_dl_lstm_v1,1,76821.94015113579
2025-09-26,139480,safe_ens_mean,1,76821.94015113579
2025-09-26,139480,safe_ens_median,1,76821.94015113579
2025-09-26,145720,safe_dl_lstm_v1,1,58907.13462083908
2025-09-26,145720,safe_ens_mean,1,58907.13462083908
2025-09-26,145720,safe_ens_median,1,58907.13462083908
2025-09-26,161390,safe_dl_lstm_v1,1,38792.44107562967
2025-09-26,161390,safe_ens_mean,1,38792.44107562967
2025-09-26,161390,safe_ens_median,1,38792.44107562967
2025-09-26,161890,safe_dl_lstm_v1,1,78365.50134460992
2025-09-26,161890,safe_ens_mean,1,78365.50134460992
2025-09-26,161890,safe_ens_median,1,78365.50134460992
2025-09-26,175330,safe_dl_lstm_v1,1,24491.55881134559
2025-09-26,175330,safe_ens_mean,1,24491.55881134559
2025-09-26,175330,safe_ens_median,1,24491.55881134559
2025-09-26,180640,safe_dl_lstm_v1,1,104547.09708790654
2025-09-26,180640,safe_ens_mean,1,104547.09708790654
2025-09-26,180640,safe_ens_median,1,104547.09708790654
2025-09-26,185750,safe_dl_lstm_v1,1,82390.2249535672
2025-09-26,185750,safe_ens_mean,1,82390.2249535672
2025-09-26,185750,safe_ens_median,1,82390.2249535672
2025-09-26,192080,safe_dl_lstm_v1,1,53893.86933192724
2025-09-26,192080,safe_ens_mean,1,53893.86933192724
2025-09-26,192080,safe_ens_median,1,53893.86933192724
2025-09-26,192820,safe_dl_lstm_v1,1,235971.20299277597
2025-09-26,192820,safe_ens_mean,1,235971.20299277597
2025-09-26,192820,safe_ens_median,1,235971.20299277597
2025-09-26,204320,safe_dl_lstm_v1,1,34107.198298051626
2025-09-26,204320,safe_ens_mean,1,34107.198298051626
2025-09-26,204320,safe_ens_median,1,34107.198298051626
2025-09-26,207940,safe_dl_lstm_v1,1,1025498.543587458
2025-09-26,207940,safe_ens_mean,1,1025498.543587458
2025-09-26,207940,safe_ens_median,1,1025498.543587458
2025-09-26,241560,safe_dl_lstm_v1,1,54941.283109790216
2025-09-26,241560,safe_ens_mean,1,54941.283109790216
2025-09-26,241560,safe_ens_median,1,54941.283109790216
2025-09-26,251270,safe_dl_lstm_v1,1,61776.35054971071
2025-09-26,251270,safe_ens_mean,1,61776.35054971071
2025-09-26,251270,safe_ens_median,1,61776.35054971071
2025-09-26,259960,safe_dl_lstm_v1,1,314448.61905055965
2025-09-26,259960,safe_ens_mean,1,314448.61905055965
2025-09-26,259960,safe_ens_median,1,314448.61905055965
2025-09-26,267250,safe_dl_lstm_v1,1,155554.19370055987
2025-09-26,267250,safe_ens_mean,1,155554.19370055987
2025-09-26,267250,safe_ens_median,1,155554.19370055987
2025-09-26,267260,safe_dl_lstm_v1,1,509208.09049217886
2025-09-26,267260,safe_ens_mean,1,509208.09049217886
2025-09-26,267260,safe_ens_median,1,509208.09049217886
2025-09-26,268280,safe_dl_lstm_v1,1,140008.16315051753
2025-09-26,268280,safe_ens_mean,1,140008.16315051753
2025-09-26,268280,safe_ens_median,1,140008.16315051753
2025-09-26,271560,safe_dl_lstm_v1,1,104970.45712653169
2025-09-26,271560,safe_ens_mean,1,104970.45712653169
2025-09-26,271560,safe_ens_median,1,104970.45712653169
2025-09-26,272210,safe_dl_lstm_v1,1,57372.3082580813
2025-09-26,272210,safe_ens_mean,1,57372.3082580813
2025-09-26,272210,safe_ens_median,1,57372.3082580813
2025-09-26,278470,safe_dl_lstm_v1,1,233367.79477447615
2025-09-26,278470,safe_ens_mean,1,233367.79477447612
2025-09-26,278470,safe_ens_median,1,233367.79477447615
2025-09-26,280360,safe_dl_lstm_v1,1,115402.22774221668
2025-09-26,280360,safe_ens_mean,1,115402.22774221668
2025-09-26,280360,safe_ens_median,1,115402.22774221668
2025-09-26,282330,safe_dl_lstm_v1,1,108772.548839658
2025-09-26,282330,safe_ens_mean,1,108772.54883965799
2025-09-26,282330,safe_ens_median,1,108772.548839658
2025-09-26,285130,safe_dl_lstm_v1,1,63134.08611357115
2025-09-26,285130,safe_ens_mean,1,63134.08611357115
2025-09-26,285130,safe_ens_median,1,63134.08611357115
2025-09-26,298020,safe_dl_lstm_v1,1,221271.72648138387
2025-09-26,298020,safe_ens_mean,1,221271.72648138387
2025-09-26,298020,safe_ens_median,1,221271.72648138387
2025-09-26,298040,safe_dl_lstm_v1,1,1334649.5486991508
2025-09-26,298040,safe_ens_mean,1,1334649.5486991508
2025-09-26,298040,safe_ens_median,1,1334649.5486991508
2025-09-26,298050,safe_dl_lstm_v1,1,192584.80149453058
2025-09-26,298050,safe_ens_mean,1,192584.80149453055
2025-09-26,298050,safe_ens_median,1,192584.80149453058
2025-09-26,300720,safe_dl_lstm_v1,1,19237.785600329793
2025-09-26,300720,safe_ens_mean,1,19237.785600329793
2025-09-26,300720,safe_ens_median,1,19237.785600329793
2025-09-26,302440,safe_dl_lstm_v1,1,49648.668733916595
2025-09-26,302440,safe_ens_mean,1,49648.668733916595
2025-09-26,302440,safe_ens_median,1,49648.668733916595
2025-09-26,316140,safe_dl_lstm_v1,1,26082.427281071617
2025-09-26,316140,safe_ens_mean,1,26082.427281071617
2025-09-26,316140,safe_ens_median,1,26082.427281071617
2025-09-26,323410,safe_dl_lstm_v1,1,24309.03960693406
2025-09-26,323410,safe_ens_mean,1,24309.03960693406
2025-09-26,323410,safe_ens_median,1,24309.03960693406
2025-09-26,326030,safe_dl_lstm_v1,1,107391.18650676403
2025-09-26,326030,safe_ens_mean,1,107391.18650676403
2025-09-26,326030,safe_ens_median,1,107391.18650676403
2025-09-26,329180,safe_dl_lstm_v1,1,499881.5844919872
2025-09-26,329180,safe_ens_mean,1,499881.5844919872
2025-09-26,329180,safe_ens_median,1,499881.5844919872
2025-09-26,352820,safe_dl_lstm_v1,1,273720.47670717427
2025-09-26,352820,safe_ens_mean,1,273720.47670717427
2025-09-26,352820,safe_ens_median,1,273720.47670717427
2025-09-26,361610,safe_dl_lstm_v1,1,28420.96540336853
2025-09-26,361610,safe_ens_mean,1,28420.965403368533
2025-09-26,361610,safe_ens_median,1,28420.96540336853
2025-09-26,373220,safe_dl_lstm_v1,1,351364.5341071556
2025-09-26,373220,safe_ens_mean,1,351364.5341071556
2025-09-26,373220,safe_ens_median,1,351364.5341071556
2025-09-26,375500,safe_dl_lstm_v1,1,41979.65056319374
2025-09-26,375500,safe_ens_mean,1,41979.65056319374
2025-09-26,375500,safe_ens_median,1,41979.65056319374
2025-09-26,377300,safe_dl_lstm_v1,1,53286.12441895197
2025-09-26,377300,safe_ens_mean,1,53286.12441895197
2025-09-26,377300,safe_ens_median,1,53286.12441895197
2025-09-26,383220,safe_dl_lstm_v1,1,65839.93373962093
2025-09-26,383220,safe_ens_mean,1,65839.93373962093
2025-09-26,383220,safe_ens_median,1,65839.93373962093
2025-09-26,402340,safe_dl_lstm_v1,1,191730.96904494273
2025-09-26,402340,safe_ens_mean,1,191730.96904494273
2025-09-26,402340,safe_ens_median,1,191730.96904494273
2025-09-26,443060,safe_dl_lstm_v1,1,208868.19393213198
2025-09-26,443060,safe_ens_mean,1,208868.19393213198
2025-09-26,443060,safe_ens_median,1,208868.19393213198
2025-09-26,450080,safe_dl_lstm_v1,1,47408.19191786591
2025-09-26,450080,safe_ens_mean,1,47408.19191786591
2025-09-26,450080,safe_ens_median,1,47408.19191786591
2025-09-26,454910,safe_dl_lstm_v1,1,64322.44426467756
2025-09-26,454910,safe_ens_mean,1,64322.44426467756
2025-09-26,454910,safe_ens_median,1,64322.44426467756
2025-09-26,456040,safe_dl_lstm_v1,1,58208.96745459528
2025-09-26,456040,safe_ens_mean,1,58208.96745459528
2025-09-26,456040,safe_ens_median,1,58208.96745459528
2025-09-26,457190,safe_dl_lstm_v1,1,45841.1138878493
2025-09-26,457190,safe_ens_mean,1,45841.1138878493
2025-09-26,457190,safe_ens_median,1,45841.1138878493
2025-09-26,489790,safe_dl_lstm_v1,1,58360.89624116299
2025-09-26,489790,safe_ens_mean,1,58360.89624116299
2025-09-26,489790,safe_ens_median,1,58360.89624116299
